Sucursal,Dvr,DvrModelo,DvrSerial,camara,CamaraIp,CamaraSerie,CamaraModelo,HttpPort,HttpsPort,Port,Version,AudioInputChannels,VideoInputChannels,VideoInputs[0].Name
1637,192.169.16.210,DH-XVR5216A-I2,7D0C3B8PAZF2E21, c5, 192.169.16.214, 7E06A1CPAG87642, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1637 Manuel Ojinaga-Dotación d
1637,192.169.16.210,DH-XVR5216A-I2,7D0C3B8PAZF2E21, c6, 192.169.16.216, 7E06A1CPAGB69AE, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1637 Manuel Ojinaga- Exterior
1641,192.169.17.210,DH-XVR5216A-I2,7D0C3B8PAZ11540, c1, 192.169.17.214, 7D0C17EPAG145EA, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1641 Santiago Ixcuintla-ATM
1641,192.169.17.210,DH-XVR5216A-I2,7D0C3B8PAZ11540, c2, 192.169.17.212, 7D0C17EPAG4E979, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1641 Santiago Ixcuintla-Cajas
1641,192.169.17.210,DH-XVR5216A-I2,7D0C3B8PAZ11540, c3, 192.169.17.213, 7D0C17EPAGF12D0, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1641 Santiago Ixcuintla-Ejecuti
1641,192.169.17.210,DH-XVR5216A-I2,7D0C3B8PAZ11540, c4, 192.169.17.211, 7D0C17EPAG21D7B, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1641 Santiago Ixcuintla-Bóveda
1641,192.169.17.210,DH-XVR5216A-I2,7D0C3B8PAZ11540, c5, 192.169.17.216, 7E06A1CPAG8BC25, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1641 Santiago Ixcuintla-Exterio
1641,192.169.17.210,DH-XVR5216A-I2,7D0C3B8PAZ11540, c6, 192.169.17.215, 7E06A1CPAG88129, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1641 Santiago Ixcuintla-Dotaci
1646,192.168.246.162,DH-XVR5216A-I2,7D0C3B8PAZ889BE, c1, 192.168.246.163, 7D0C17EPAG60207, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1646 Asunción Nochixtlán - Bo
1646,192.168.246.162,DH-XVR5216A-I2,7D0C3B8PAZ889BE, c2, 192.168.246.164, 7D0C17EPAG33D45, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1646 Asunción Nochixtlán - AT
1646,192.168.246.162,DH-XVR5216A-I2,7D0C3B8PAZ889BE, c3, 192.168.246.165, 7D0C17EPAG5562B, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1646 Asunción Nochixtlán - Ej
1646,192.168.246.162,DH-XVR5216A-I2,7D0C3B8PAZ889BE, c4, 192.168.246.167, 7E06A1CPAG17562, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1646 Asunción Nochixtlán - Do
1646,192.168.246.162,DH-XVR5216A-I2,7D0C3B8PAZ889BE, c5, 192.168.246.168, 7E06A1CPAG7EFEA, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1646 Asunción Nochixtlán - Ex
1646,192.168.246.162,DH-XVR5216A-I2,7D0C3B8PAZ889BE, c6, 192.168.246.166, 7D0C17EPAGF801B, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1646 Asunción Nochixtlán - Ca
1651,192.168.247.98,DH-XVR5216A-I2,7D0C3B8PAZ570DD, c1, 192.168.247.100, 7D0C17EPAG1D6FC, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1651 Tlaxiaco San Pedro - ATM
1651,192.168.247.98,DH-XVR5216A-I2,7D0C3B8PAZ570DD, c2, 192.168.247.102, 7E06A1CPAG83771, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1651 Tlaxiaco San Pedro - Dotac
1651,192.168.247.98,DH-XVR5216A-I2,7D0C3B8PAZ570DD, c3, 192.168.247.101, 7D0C17EPAG9CEAE, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1651 Tlaxiaco San Pedro - Cajas
1651,192.168.247.98,DH-XVR5216A-I2,7D0C3B8PAZ570DD, c4, 192.168.247.104, 7D0C17EPAG584C8, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1651 Tlaxiaco San Pedro -Ejecut
1651,192.168.247.98,DH-XVR5216A-I2,7D0C3B8PAZ570DD, c5, 192.168.247.99, 7D0C17EPAG4CA60, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1651 Tlaxiaco San Pedro -Boveda
1651,192.168.247.98,DH-XVR5216A-I2,7D0C3B8PAZ570DD, c6, 192.168.247.103, 7E06A1CPAG8907E, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1651 Tlaxiaco San Pedro - Exter
1655,192.169.15.18,DH-XVR5216A-I2,7D0C3B8PAZ0B2A8, c1, 192.169.15.22, 7D0C17EPAGFCDFD, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1655 Loma bonita-Bóveda
1655,192.169.15.18,DH-XVR5216A-I2,7D0C3B8PAZ0B2A8, c2, 192.169.15.23, 7D0C17EPAG87647, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1655 Loma bonita-Cajas
1655,192.169.15.18,DH-XVR5216A-I2,7D0C3B8PAZ0B2A8, c3, 192.169.15.24, 7E06A1CPAGF9F3C, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1655 Loma bonita-Exterior
1655,192.169.15.18,DH-XVR5216A-I2,7D0C3B8PAZ0B2A8, c4, 192.169.15.20, 7E06A1CPAGD4CCD, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1655 Loma bonita-Dotación de V
1655,192.169.15.18,DH-XVR5216A-I2,7D0C3B8PAZ0B2A8, c5, 192.169.15.21, 7D0C17EPAG75490, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1655 Loma bonita-ATM
1655,192.169.15.18,DH-XVR5216A-I2,7D0C3B8PAZ0B2A8, c6, 192.169.15.19, 7D0C17EPAG3349C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1655 Loma bonita-Ejecutivo
1661,192.168.248.82,DH-XVR5216A-I2,7D0C3B8PAZ4F81A, c1, 192.168.248.84, 7D0C17EPAG543FB, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1661 Yatareni - ATM
1661,192.168.248.82,DH-XVR5216A-I2,7D0C3B8PAZ4F81A, c2, 192.168.248.85, 7D0C17EPAGA697A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1661 Yatareni - Ejecutivo
1661,192.168.248.82,DH-XVR5216A-I2,7D0C3B8PAZ4F81A, c3, 192.168.248.87, 7D0C17EPAG8CEE9, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1661 Yatareni - Cajas
1661,192.168.248.82,DH-XVR5216A-I2,7D0C3B8PAZ4F81A, c4, 192.168.248.88, 7D0C17EPAGD785C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1661 Yatareni - Bóveda
1661,192.168.248.82,DH-XVR5216A-I2,7D0C3B8PAZ4F81A, c5, 192.168.248.83, 7E06A1CPAG04BF5, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1661 Yatareni - Dotación de Va
1661,192.168.248.82,DH-XVR5216A-I2,7D0C3B8PAZ4F81A, c6, 192.168.248.86, 7E06A1CPAGBCE5D, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1661 Yatareni -  Exterior
1667,192.168.247.114,DH-XVR5216A-I2,7D0C3B8PAZ6A801, c1, 192.168.247.115, 7D0C17EPAGE7529, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1667 Telixtlahuaca - Bóveda
1667,192.168.247.114,DH-XVR5216A-I2,7D0C3B8PAZ6A801, c2, 192.168.247.118, 7D0C17EPAG991DD, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1667 Telixtlahuaca - ATM
1667,192.168.247.114,DH-XVR5216A-I2,7D0C3B8PAZ6A801, c3, 192.168.247.117, 7D0C17EPAGF7202, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1667 Telixtlahuaca - Cajas
1667,192.168.247.114,DH-XVR5216A-I2,7D0C3B8PAZ6A801, c4, 192.168.247.116, 7D0C17EPAG99337, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1667 Telixtlahuaca - Ejecutivo
1667,192.168.247.114,DH-XVR5216A-I2,7D0C3B8PAZ6A801, c5, 192.168.247.120, 7E06A1CPAG6FA87, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1667 Telixtlahuaca- Dotacion de
1667,192.168.247.114,DH-XVR5216A-I2,7D0C3B8PAZ6A801, c6, 192.168.247.119, 7E06A1CPAG641FC, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1667 Telixtlahuaca - Exterior
1669,192.168.247.66,DH-XVR5216A-I2,7D0C3B8PAZB5B4E, c1, 192.168.247.71, 7D0C17EPAGE3DFE, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1669 Chiltepec - Ejecutivo
1669,192.168.247.66,DH-XVR5216A-I2,7D0C3B8PAZB5B4E, c2, 192.168.247.72, 7D0C17EPAGAB177, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1669 Chiltepec - ATM
1669,192.168.247.66,DH-XVR5216A-I2,7D0C3B8PAZB5B4E, c3, 192.168.247.67, 7D0C17EPAGD3894, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1669 Chiltepec - Bóveda
1669,192.168.247.66,DH-XVR5216A-I2,7D0C3B8PAZB5B4E, c4, 192.168.247.68, 7E06A1CPAGBAD78, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1669 Chiltepec - Exterior
1669,192.168.247.66,DH-XVR5216A-I2,7D0C3B8PAZB5B4E, c5, 192.168.247.69, 7D0C17EPAG976F2, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1669 Chiltepec - Cajas
1669,192.168.247.66,DH-XVR5216A-I2,7D0C3B8PAZB5B4E, c6, 192.168.247.70, 7E06A1CPAG63E59, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1669 Chiltepec - Dotación de V
1675,192.168.247.34,DH-XVR5216A-I2,7D0C3B8PAZ54D02, c1, 192.168.247.37, 7D0C17EPAG4C038, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1675 Lachigalla - Boveda
1675,192.168.247.34,DH-XVR5216A-I2,7D0C3B8PAZ54D02, c2, 192.168.247.35, 7D0C17EPAG73ED9, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1675 Lachigalla - Cajas
1675,192.168.247.34,DH-XVR5216A-I2,7D0C3B8PAZ54D02, c3, 192.168.247.40, 7D0C17EPAG13F4A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1675 Lachigalla - Ejecutivo
1675,192.168.247.34,DH-XVR5216A-I2,7D0C3B8PAZ54D02, c4, 192.168.247.39, 7E06A1CPAG465EB, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1675 Lachigalla - Exterior
1675,192.168.247.34,DH-XVR5216A-I2,7D0C3B8PAZ54D02, c5, 192.168.247.36, 7E06A1CPAGFA0B8, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1675 Lachigalla - Dotación de 
1675,192.168.247.34,DH-XVR5216A-I2,7D0C3B8PAZ54D02, c6, 192.168.247.38, 7D0C17EPAGD0FFA, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1675 Lachigalla - ATM
1581,192.169.15.178,DH-XVR5216A-I2,7D0C3B8PAZ35267, c1, 192.169.15.179, 7D0C17EPAG36785, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1581 Chahuites - Ejecutivo
1581,192.169.15.178,DH-XVR5216A-I2,7D0C3B8PAZ35267, c2, 192.169.15.181, 7D0C17EPAGF70A5, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1581 Chahuites - ATM
1581,192.169.15.178,DH-XVR5216A-I2,7D0C3B8PAZ35267, c3, 192.169.15.183, 7D0C17EPAGBC27A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1581 Chahuites - Bóveda
1581,192.169.15.178,DH-XVR5216A-I2,7D0C3B8PAZ35267, c4, 192.169.15.180, 7E06A1CPAG3E1BF, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1581 Chahuites - Exterior
1581,192.169.15.178,DH-XVR5216A-I2,7D0C3B8PAZ35267, c5, 192.169.15.184, 7E06A1CPAGBAFDA, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1581 Chahuites - Dotación de V
1581,192.169.15.178,DH-XVR5216A-I2,7D0C3B8PAZ35267, c6, 192.169.15.182, 7D0C17EPAG02B27, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1581 Chahuites - Cajas
1592,192.169.46.50,None,None, '', '', '', ''
1617,192.169.15.146,DH-XVR5216A-I2,7D0C3B8PAZE94C1, c1, 192.169.15.151, 7D0C17EPAG4DAF0, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1617 Catalán- ATM 
1617,192.169.15.146,DH-XVR5216A-I2,7D0C3B8PAZE94C1, c2, 192.169.15.152, 7D0C17EPAG7155D, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1617 Catalán-Bóveda
1617,192.169.15.146,DH-XVR5216A-I2,7D0C3B8PAZE94C1, c3, 192.169.15.150, 7D0C17EPAG951DC, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1617 Catalán-Ejecutivo
1617,192.169.15.146,DH-XVR5216A-I2,7D0C3B8PAZE94C1, c4, 192.169.15.149, 7D0C17EPAG82742, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1617 Catalán- Cajas
1617,192.169.15.146,DH-XVR5216A-I2,7D0C3B8PAZE94C1, c5, 192.169.15.148, 7E06A1CPAGB3441, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1617 Catalán-Dotación de Valo
1617,192.169.15.146,DH-XVR5216A-I2,7D0C3B8PAZE94C1, c6, 192.169.15.147, 7E06A1CPAG9690E, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1617 Catalán- Exterior
1631,192.168.241.18,DH-XVR5216A-I2,7D0C3B8PAZ8F402, c1, 192.168.241.23, 7D0C17EPAG35A6C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1631Chilcuautla -  Bóveda
1631,192.168.241.18,DH-XVR5216A-I2,7D0C3B8PAZ8F402, c2, 192.168.241.22, 7D0C17EPAG08B3C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1631Chilcuautla - ATM
1631,192.168.241.18,DH-XVR5216A-I2,7D0C3B8PAZ8F402, c3, 192.168.241.21, 7D0C17EPAG9A847, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1631Chilcuautla - Ejecutivo
1631,192.168.241.18,DH-XVR5216A-I2,7D0C3B8PAZ8F402, c4, 192.168.241.24, 7D0C17EPAG344BF, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1631Chilcuautla - Cajas
1631,192.168.241.18,DH-XVR5216A-I2,7D0C3B8PAZ8F402, c5, 192.168.241.19, 7E06A1CPAG7CDCE, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1631Chilcuautla - Exterior
1631,192.168.241.18,DH-XVR5216A-I2,7D0C3B8PAZ8F402, c6, 192.168.241.20, 7E06A1CPAG322F8, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1631Chilcuautla - Dotación de 
1639,192.168.243.50,DH-XVR5216A-I2,7D0C3B8PAZE0652, c1, 192.168.243.51, 7D0C17EPAGD6BC4, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1639 Jonacatepec - Bóveda
1639,192.168.243.50,DH-XVR5216A-I2,7D0C3B8PAZE0652, c2, 192.168.243.53, 7D0C17EPAG21D52, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1639 Jonacatepec - ATM
1639,192.168.243.50,DH-XVR5216A-I2,7D0C3B8PAZE0652, c3, 192.168.243.52, 7D0C17EPAG93252, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1639 Jonacatepec - Cajas
1639,192.168.243.50,DH-XVR5216A-I2,7D0C3B8PAZE0652, c4, 192.168.243.55, 7E06A1CPAG4B26A, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1639 Jonacatepec -Dotacion de V
1639,192.168.243.50,DH-XVR5216A-I2,7D0C3B8PAZE0652, c5, 192.168.243.54, 7D0C17EPAGD826C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1639 Jonacatepec - Ejecutivo
1639,192.168.243.50,DH-XVR5216A-I2,7D0C3B8PAZE0652, c6, 192.168.243.56, 7E06A1CPAG107B4, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1639 Jonacatepec - Exterior
1647,192.168.247.194,DH-XVR5216A-I2,7D0C3B8PAZ320A0, c1, 192.168.247.196, 7D0C17EPAG1EF15, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1647 Putla - Bóveda
1647,192.168.247.194,DH-XVR5216A-I2,7D0C3B8PAZ320A0, c2, 192.168.247.197, 7D0C17EPAG114D7, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1647 Putla - Ejecutivo
1647,192.168.247.194,DH-XVR5216A-I2,7D0C3B8PAZ320A0, c3, 192.168.247.199, 7E06A1CPAG17D4A, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1647 Putla - Exterior
1647,192.168.247.194,DH-XVR5216A-I2,7D0C3B8PAZ320A0, c4, 192.168.247.195, 7D0C17EPAG59F50, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1647 Putla- Cajas
1647,192.168.247.194,DH-XVR5216A-I2,7D0C3B8PAZ320A0, c5, 192.168.247.200, 7D0C17EPAG64E13, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1647 Putla - ATM
1647,192.168.247.194,DH-XVR5216A-I2,7D0C3B8PAZ320A0, c6, 192.168.247.198, 7E06A1CPAGABAD5, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1647 Putla -Dotación de Valore
1653,192.168.247.146,DH-XVR5216A-I2,7D0C3B8PAZ3AB48, c1, 192.168.247.151, 7E06A1CPAG0C95F, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1653 Huautla - Exterior
1653,192.168.247.146,DH-XVR5216A-I2,7D0C3B8PAZ3AB48, c2, 192.168.247.152, 7D0C17EPAG2C3F7, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1653 Huautla - ATM
1653,192.168.247.146,DH-XVR5216A-I2,7D0C3B8PAZ3AB48, c3, 192.168.247.147, 7D0C17EPAG297AB, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1653 Huautla - Ejecutivo
1653,192.168.247.146,DH-XVR5216A-I2,7D0C3B8PAZ3AB48, c4, 192.168.247.148, 7D0C17EPAG6E7CE, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1653 Huautla - Boveda
1653,192.168.247.146,DH-XVR5216A-I2,7D0C3B8PAZ3AB48, c5, 192.168.247.149, 7D0C17EPAG174EB, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1653 Huautla - Cajas
1653,192.168.247.146,DH-XVR5216A-I2,7D0C3B8PAZ3AB48, c6, 192.168.247.150, 7E06A1CPAGFB470, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1653 Huautla - Dotacion de Valo
1668,192.168.247.82,DH-XVR5216A-I2,7D0C3B8PAZ36BC1, c1, 192.168.247.83, 7D0C17EPAG4E84A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1668 Tlacochahuaya - Ejecutivo
1668,192.168.247.82,DH-XVR5216A-I2,7D0C3B8PAZ36BC1, c2, 192.168.247.84, 7D0C17EPAG22FED, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1668 Tlacochahuaya - Bóveda
1668,192.168.247.82,DH-XVR5216A-I2,7D0C3B8PAZ36BC1, c3, 192.168.247.85, 7D0C17EPAGAE985, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1668 Tlacochahuaya - Cajas
1668,192.168.247.82,DH-XVR5216A-I2,7D0C3B8PAZ36BC1, c4, 192.168.247.86, 7D0C17EPAGC7F2D, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1668 Tlacochahuaya - ATM
1668,192.168.247.82,DH-XVR5216A-I2,7D0C3B8PAZ36BC1, c5, 192.168.247.87, 7E06A1CPAG16A28, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1668 Tlacochahuaya - Dotación 
1668,192.168.247.82,DH-XVR5216A-I2,7D0C3B8PAZ36BC1, c6, 192.168.247.88, 7E06A1CPAG8F426, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1668 Tlacochahuaya - Exterior
1674,192.169.49.34,XVR,7J0AD93PAZ12EE3, c1, 192.169.49.36, 7D0C17EPAG6EB48, IP Camera, 80, None, 37777, None, None, None, None
1674,192.169.49.34,XVR,7J0AD93PAZ12EE3, c2, 192.169.49.39, 7D0C17EPAG25065, IP Camera, 80, None, 37777, None, None, None, None
1674,192.169.49.34,XVR,7J0AD93PAZ12EE3, c3, 192.169.49.37, 7D0C17EPAG6328B, IP Camera, 80, None, 37777, None, None, None, None
1674,192.169.49.34,XVR,7J0AD93PAZ12EE3, c4, 192.169.49.35, 7E06A1CPAG832F6, IP Camera, 80, None, 37777, None, None, None, None
1674,192.169.49.34,XVR,7J0AD93PAZ12EE3, c5, 192.169.49.38, 7D0C17EPAGEA501, IP Camera, 80, None, 37777, None, None, None, None
1674,192.169.49.34,XVR,7J0AD93PAZ12EE3, c6, 192.169.49.40, 7E06A1CPAG6F963, IP Camera, 80, None, 37777, None, None, None, None
1685,192.168.246.194,DH-XVR5216A-I2,7D0C3B8PAZ42195, c1, 192.168.246.200, 7D0C17EPAGC9180, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1685 Morro de Mazatan - Ejecuti
1685,192.168.246.194,DH-XVR5216A-I2,7D0C3B8PAZ42195, c2, 192.168.246.199, 7D0C17EPAGB7EFE, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1685 Morro de Mazatan - Bóveda
1685,192.168.246.194,DH-XVR5216A-I2,7D0C3B8PAZ42195, c3, 192.168.246.198, 7D0C17EPAGD05C2, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1685 Morro de Mazatan - Cajas
1685,192.168.246.194,DH-XVR5216A-I2,7D0C3B8PAZ42195, c4, 192.168.246.196, 7E06A1CPAG86146, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1685 Morro de Mazatan - Dotaci
1685,192.168.246.194,DH-XVR5216A-I2,7D0C3B8PAZ42195, c5, 192.168.246.195, 7E06A1CPAG8CABF, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1685 Morro de Mazatan -Exterior
1685,192.168.246.194,DH-XVR5216A-I2,7D0C3B8PAZ42195, c6, 192.168.246.197, 7D0C17EPAGD4082, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1685 Morro de Mazatan - ATM
1691,192.169.17.178,DH-XVR5216A-I2,7D0C3B8PAZEEE61, c1, 192.169.17.180, 7D0C17EPAG09F6C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1691 Mixtequilla-Bóveda 
1691,192.169.17.178,DH-XVR5216A-I2,7D0C3B8PAZEEE61, c2, 192.169.17.184, 7D0C17EPAG9A2E3, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1691 Mixtequilla- ATM
1691,192.169.17.178,DH-XVR5216A-I2,7D0C3B8PAZEEE61, c3, 192.169.17.182, 7D0C17EPAG8BF0A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1691 Mixtequilla- Cajas
1691,192.169.17.178,DH-XVR5216A-I2,7D0C3B8PAZEEE61, c4, 192.169.17.179, 7D0C17EPAG104AB, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1691 Mixtequilla- Ejecutivo
1691,192.169.17.178,DH-XVR5216A-I2,7D0C3B8PAZEEE61, c5, 192.169.17.183, 7E06A1CPAG4B734, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1691 Mixtequilla- Exterior
1691,192.169.17.178,DH-XVR5216A-I2,7D0C3B8PAZEEE61, c6, 192.169.17.181, 7E06A1CPAGF97C1, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1691 Mixtequilla- Dotacion de V
1694,192.169.17.226,DH-XVR5216A-I2,7D0C3B8PAZ64305, c1, 192.169.17.227, 7D0C17EPAG88DC5, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1694 Niltepec-Bóveda
1694,192.169.17.226,DH-XVR5216A-I2,7D0C3B8PAZ64305, c2, 192.169.17.229, 7D0C17EPAGE9CCD, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1694 Niltepec-ATM
